time_s,current_mA
5697.0,0.049948
5698.0,0.050193
5699.0,0.04979
5700.0,0.050035
5701.0,0.049632
5702.0,0.049877
5703.0,0.050474
5704.0,0.049719
5705.0,0.050316
5706.0,0.049561
5707.0,0.050158
5708.0,0.050403
5709.0,0.05
5710.0,0.050245
5711.0,0.049842
5712.0,0.050087
5713.0,0.049684
5714.0,0.049929
5715.0,0.049526
5716.0,0.049771
5717.0,0.050368
5718.0,0.049613
5719.0,0.05021
5720.0,0.050455
5721.0,0.050052
5722.0,0.050297
5723.0,0.049894
5724.0,0.050139
5725.0,0.049736
5726.0,0.049981
5727.0,0.049578
5728.0,0.049823
5729.0,0.05042
5730.0,0.050017
5731.0,0.050262
5732.0,0.049859
5733.0,0.050104
5734.0,0.049701
5735.0,0.049946
5736.0,0.049543
5737.0,0.049788
5738.0,0.050385
5739.0,0.04963
5740.0,0.050227
5741.0,0.050472
5742.0,0.050069
5743.0,0.050314
5744.0,0.049911
5745.0,0.050156
5746.0,0.049753
5747.0,0.049998
5748.0,0.049595
5749.0,0.04984
5750.0,0.050437
5751.0,0.049682
5752.0,0.050279
5753.0,0.049524
5754.0,0.050121
5755.0,0.050366
5756.0,0.049963
5757.0,0.050208
5758.0,0.049805
5759.0,0.05005
5760.0,0.049647
5761.0,0.049892
5762.0,0.050489
5763.0,0.049734
5764.0,0.050331
5765.0,0.049928
5766.0,0.050173
5767.0,0.04977
5768.0,0.050015
5769.0,0.049612
5770.0,0.049857
5771.0,0.050454
5772.0,0.049699
5773.0,0.050296
5774.0,0.049541
5775.0,0.050138
5776.0,0.050383
5777.0,0.04998
5778.0,0.050225
5779.0,0.049822
5780.0,0.050067
5781.0,0.049664
5782.0,0.049909
5783.0,0.049506
5784.0,0.049751
5785.0,0.050348
5786.0,0.049593
5787.0,0.05019
5788.0,0.050435
5789.0,0.050032
5790.0,0.050277
5791.0,0.049874
5792.0,0.050119
5793.0,0.049716
5794.0,0.049961
5795.0,0.049558
5796.0,0.049803
5797.0,0.0504
5798.0,0.049645
5799.0,0.050242
5800.0,0.050487
5801.0,0.050084
5802.0,0.049681
5803.0,0.049926
5804.0,0.049523
5805.0,0.049768
5806.0,0.050365
5807.0,0.04961
5808.0,0.050207
5809.0,0.050452
5810.0,0.050049
5811.0,0.050294
5812.0,0.049891
5813.0,0.050136
5814.0,0.049733
5815.0,0.049978
5816.0,0.049575
5817.0,0.04982
5818.0,0.050417
5819.0,0.049662
5820.0,0.050259
5821.0,0.049504
5822.0,0.050101
5823.0,0.050346
5824.0,0.049943
5825.0,0.050188
5826.0,0.049785
5827.0,0.05003
5828.0,0.049627
5829.0,0.049872
5830.0,0.050469
5831.0,0.049714
5832.0,0.050311
5833.0,0.049556
5834.0,0.050153
5835.0,0.050398
5836.0,0.049995
5837.0,0.049592
5838.0,0.049837
5839.0,0.050434
5840.0,0.049679
5841.0,0.050276
5842.0,0.049521
5843.0,0.050118
5844.0,0.050363
5845.0,0.04996
5846.0,0.050205
5847.0,0.049802
5848.0,0.050047
5849.0,0.049644
5850.0,0.049889
5851.0,0.050486
5852.0,0.049731
5853.0,0.050328
5854.0,0.049573
5855.0,0.05017
5856.0,0.050415
5857.0,0.050012
5858.0,0.050257
5859.0,0.049854
5860.0,0.050099
5861.0,0.049696
5862.0,0.049941
5863.0,0.049538
5864.0,0.049783
5865.0,0.05038
5866.0,0.049625
5867.0,0.050222
5868.0,0.050467
5869.0,0.050064
5870.0,0.050309
5871.0,0.049906
5872.0,0.050151
5873.0,0.049748
5874.0,0.050345
5875.0,0.04959
5876.0,0.050187
5877.0,0.050432
5878.0,0.050029
5879.0,0.050274
5880.0,0.049871
5881.0,0.050116
5882.0,0.049713
5883.0,0.049958
5884.0,0.049555
5885.0,0.0498
5886.0,0.050397
5887.0,0.049642
5888.0,0.050239
5889.0,0.050484
5890.0,0.050081
5891.0,0.050326
5892.0,0.049923
5893.0,0.050168
5894.0,0.049765
5895.0,0.05001
5896.0,0.049607
5897.0,0.049852
5898.0,0.050449
5899.0,0.049694
5900.0,0.050291
5901.0,0.049536
5902.0,0.050133
5903.0,0.050378
5904.0,0.049975
5905.0,0.05022
5906.0,0.049817
5907.0,0.050062
5908.0,0.049659
5909.0,0.050256
5910.0,0.049501
5911.0,0.050098
5912.0,0.050343
5913.0,0.04994
5914.0,0.050185
5915.0,0.049782
5916.0,0.050027
5917.0,0.049624
5918.0,0.049869
5919.0,0.050466
5920.0,0.049711
5921.0,0.050308
5922.0,0.049553
5923.0,0.05015
5924.0,0.050395
5925.0,0.049992
5926.0,0.050237
5927.0,0.049834
5928.0,0.050079
5929.0,0.049676
5930.0,0.049921
5931.0,0.049518
5932.0,0.049763
5933.0,0.05036
5934.0,0.049605
5935.0,0.050202
5936.0,0.050447
5937.0,0.050044
5938.0,0.050289
5939.0,0.049886
5940.0,0.050131
5941.0,0.049728
5942.0,0.049973
5943.0,0.04957
5944.0,0.049815
5945.0,0.050412
5946.0,0.050009
5947.0,0.050254
5948.0,0.049851
5949.0,0.050096
5950.0,0.049693
5951.0,0.049938
5952.0,0.049535
5953.0,0.04978
5954.0,0.050377
5955.0,0.049622
5956.0,0.050219
5957.0,0.050464
5958.0,0.050061
5959.0,0.050306
5960.0,0.049903
5961.0,0.050148
5962.0,0.049745
5963.0,0.04999
5964.0,0.049587
5965.0,0.049832
5966.0,0.050429
5967.0,0.049674
5968.0,0.050271
5969.0,0.049516
5970.0,0.050113
5971.0,0.050358
5972.0,0.049955
5973.0,0.0502
5974.0,0.049797
5975.0,0.050042
5976.0,0.049639
5977.0,0.049884
5978.0,0.050481
5979.0,0.049726
5980.0,0.050323
5981.0,0.04992
5982.0,0.050165
5983.0,0.049762
5984.0,0.050007
5985.0,0.049604
5986.0,0.049849
5987.0,0.050446
5988.0,0.049691
5989.0,0.050288
5990.0,0.049533
5991.0,0.05013
5992.0,0.050375
5993.0,0.049972
5994.0,0.050217
5995.0,0.049814
5996.0,0.050059
5997.0,0.049656
5998.0,0.049901
5999.0,0.050498
6000.0,0.049743
6001.0,0.05034
6002.0,0.049585
6003.0,0.050182
6004.0,0.050427
6005.0,0.050024
6006.0,0.050269
6007.0,0.049866
6008.0,0.050111
6009.0,0.049708
6010.0,0.049953
6011.0,0.04955
6012.0,0.049795
6013.0,0.050392
6014.0,0.049637
6015.0,0.050234
6016.0,0.050479
6017.0,0.050076
6018.0,0.049673
6019.0,0.049918
6020.0,0.049515
6021.0,0.04976
6022.0,0.050357
6023.0,0.049602
6024.0,0.050199
6025.0,0.050444
6026.0,0.050041
6027.0,0.050286
6028.0,0.049883
6029.0,0.050128
6030.0,0.049725
6031.0,0.04997
6032.0,0.049567
6033.0,0.049812
6034.0,0.050409
6035.0,0.049654
6036.0,0.050251
6037.0,0.050496
6038.0,0.050093
6039.0,0.050338
6040.0,0.049935
6041.0,0.05018
6042.0,0.049777
6043.0,0.050022
6044.0,0.049619
6045.0,0.049864
6046.0,0.050461
6047.0,0.049706
6048.0,0.050303
6049.0,0.049548
6050.0,0.050145
6051.0,0.05039
6052.0,0.049987
6053.0,0.049584
6054.0,0.049829
6055.0,0.050426
6056.0,0.049671
6057.0,0.050268
6058.0,0.049513
6059.0,0.05011
6060.0,0.050355
6061.0,0.049952
6062.0,0.050197
6063.0,0.049794
6064.0,0.050039
6065.0,0.049636
6066.0,0.049881
6067.0,0.050478
6068.0,0.049723
6069.0,0.05032
6070.0,0.049565
6071.0,0.050162
6072.0,0.050407
6073.0,0.050004
6074.0,0.050249
6075.0,0.049846
6076.0,0.050091
6077.0,0.049688
6078.0,0.049933
6079.0,0.04953
6080.0,0.049775
6081.0,0.050372
6082.0,0.049617
6083.0,0.050214
6084.0,0.050459
6085.0,0.050056
6086.0,0.050301
6087.0,0.049898
6088.0,0.050143
6089.0,0.04974
6090.0,0.050337
6091.0,0.049582
6092.0,0.050179
6093.0,0.050424
6094.0,0.050021
6095.0,0.050266
6096.0,0.049863
6097.0,0.050108
6098.0,0.049705
6099.0,0.04995
6100.0,0.049547
6101.0,0.049792
6102.0,0.050389
6103.0,0.049634
6104.0,0.050231
6105.0,0.050476
6106.0,0.050073
6107.0,0.050318
6108.0,0.049915
6109.0,0.05016
6110.0,0.049757
6111.0,0.050002
6112.0,0.049599
6113.0,0.049844
6114.0,0.050441
6115.0,0.049686
6116.0,0.050283
6117.0,0.049528
6118.0,0.050125
6119.0,0.05037
6120.0,0.049967
6121.0,0.050212
6122.0,0.049809
6123.0,0.050054
6124.0,0.049651
6125.0,0.050248
6126.0,0.050493
6127.0,0.05009
6128.0,0.050335
6129.0,0.049932
6130.0,0.050177
6131.0,0.049774
6132.0,0.050019
6133.0,0.049616
6134.0,0.049861
6135.0,0.050458
6136.0,0.049703
6137.0,0.0503
6138.0,0.049545
6139.0,0.050142
6140.0,0.050387
6141.0,0.049984
6142.0,0.050229
6143.0,0.049826
6144.0,0.050071
6145.0,0.049668
6146.0,0.049913
6147.0,0.04951
6148.0,0.049755
6149.0,0.050352
6150.0,0.049597
6151.0,0.050194
6152.0,0.050439
6153.0,0.050036
6154.0,0.050281
6155.0,0.049878
6156.0,0.050123
6157.0,0.04972
6158.0,0.049965
6159.0,0.049562
6160.0,0.049807
6161.0,0.050404
6162.0,0.050001
6163.0,0.050246
6164.0,0.049843
6165.0,0.050088
6166.0,0.049685
6167.0,0.04993
6168.0,0.049527
6169.0,0.049772
6170.0,0.050369
6171.0,0.049614
6172.0,0.050211
6173.0,0.050456
6174.0,0.050053
6175.0,0.050298
6176.0,0.049895
6177.0,0.05014
6178.0,0.049737
6179.0,0.049982
6180.0,0.049579
6181.0,0.049824
6182.0,0.050421
6183.0,0.049666
6184.0,0.050263
6185.0,0.049508
6186.0,0.050105
6187.0,0.05035
6188.0,0.049947
6189.0,0.050192
6190.0,0.049789
6191.0,0.050034
6192.0,0.049631
6193.0,0.049876
6194.0,0.050473
6195.0,0.049718
6196.0,0.050315
6197.0,0.04956
6198.0,0.050157
6199.0,0.049754
6200.0,0.049999
6201.0,0.049596
6202.0,0.049841
6203.0,0.050438
6204.0,0.049683
6205.0,0.05028
6206.0,0.049525
6207.0,0.050122
6208.0,0.050367
6209.0,0.049964
6210.0,0.050209
6211.0,0.049806
6212.0,0.050051
6213.0,0.049648
6214.0,0.049893
6215.0,0.05049
6216.0,0.049735
6217.0,0.050332
6218.0,0.049577
6219.0,0.050174
6220.0,0.050419
6221.0,0.050016
6222.0,0.050261
6223.0,0.049858
6224.0,0.050103
6225.0,0.0497
6226.0,0.049945
6227.0,0.049542
6228.0,0.049787
6229.0,0.050384
6230.0,0.049629
6231.0,0.050226
6232.0,0.050471
6233.0,0.050068
6234.0,0.049665
6235.0,0.04991
6236.0,0.049507
6237.0,0.049752
6238.0,0.050349
6239.0,0.049594
6240.0,0.050191
6241.0,0.050436
6242.0,0.050033
6243.0,0.050278
6244.0,0.049875
6245.0,0.05012
6246.0,0.049717
6247.0,0.049962
6248.0,0.049559
6249.0,0.049804
6250.0,0.050401
6251.0,0.049646
6252.0,0.050243
6253.0,0.050488
6254.0,0.050085
6255.0,0.05033
6256.0,0.049927
6257.0,0.050172
6258.0,0.049769
6259.0,0.050014
6260.0,0.049611
6261.0,0.049856
6262.0,0.050453
6263.0,0.049698
6264.0,0.050295
6265.0,0.04954
6266.0,0.050137
6267.0,0.050382
6268.0,0.049979
6269.0,0.050224
6270.0,0.049821
6271.0,0.050418
6272.0,0.049663
6273.0,0.05026
6274.0,0.049505
6275.0,0.050102
6276.0,0.050347
6277.0,0.049944
6278.0,0.050189
6279.0,0.049786
6280.0,0.050031
6281.0,0.049628
6282.0,0.049873
6283.0,0.05047
6284.0,0.049715
6285.0,0.050312
6286.0,0.049557
6287.0,0.050154
6288.0,0.050399
6289.0,0.049996
6290.0,0.050241
6291.0,0.049838
6292.0,0.050083
6293.0,0.04968
6294.0,0.049925
6295.0,0.049522
6296.0,0.049767
6297.0,0.050364
6298.0,0.049609
6299.0,0.050206
6300.0,0.050451
6301.0,0.050048
6302.0,0.050293
6303.0,0.04989
6304.0,0.050135
6305.0,0.049732
6306.0,0.050329
6307.0,0.049574
6308.0,0.050171
6309.0,0.050416
6310.0,0.050013
6311.0,0.050258
6312.0,0.049855
6313.0,0.0501
6314.0,0.049697
6315.0,0.049942
6316.0,0.049539
6317.0,0.049784
6318.0,0.050381
6319.0,0.049626
6320.0,0.050223
6321.0,0.050468
6322.0,0.050065
6323.0,0.05031
6324.0,0.049907
6325.0,0.050152
6326.0,0.049749
6327.0,0.049994
6328.0,0.049591
6329.0,0.049836
6330.0,0.050433
6331.0,0.049678
6332.0,0.050275
6333.0,0.04952
6334.0,0.050117
6335.0,0.050362
6336.0,0.049959
6337.0,0.050204
6338.0,0.049801
6339.0,0.050046
6340.0,0.049643
6341.0,0.049888
6342.0,0.050485
6343.0,0.050082
6344.0,0.050327
6345.0,0.049924
6346.0,0.050169
6347.0,0.049766
6348.0,0.050011
6349.0,0.049608
6350.0,0.049853
6351.0,0.05045
6352.0,0.049695
6353.0,0.050292
6354.0,0.049537
6355.0,0.050134
6356.0,0.050379
6357.0,0.049976
6358.0,0.050221
6359.0,0.049818
6360.0,0.050063
6361.0,0.04966
6362.0,0.049905
6363.0,0.049502
6364.0,0.049747
6365.0,0.050344
6366.0,0.049589
6367.0,0.050186
6368.0,0.050431
6369.0,0.050028
6370.0,0.050273
6371.0,0.04987
6372.0,0.050115
6373.0,0.049712
6374.0,0.049957
6375.0,0.049554
6376.0,0.049799
6377.0,0.050396
6378.0,0.049993
6379.0,0.050238
6380.0,0.049835
6381.0,0.05008
6382.0,0.049677
6383.0,0.049922
6384.0,0.049519
6385.0,0.049764
6386.0,0.050361
6387.0,0.049606
6388.0,0.050203
6389.0,0.050448
6390.0,0.050045
6391.0,0.05029
6392.0,0.049887
6393.0,0.050132
6394.0,0.049729
6395.0,0.049974
6396.0,0.049571
6397.0,0.049816
6398.0,0.050413
6399.0,0.049658
6400.0,0.050255
6401.0,0.0495
6402.0,0.050097
6403.0,0.050342
6404.0,0.049939
6405.0,0.050184
6406.0,0.049781
6407.0,0.050026
6408.0,0.049623
6409.0,0.049868
6410.0,0.050465
6411.0,0.04971
6412.0,0.050307
6413.0,0.049552
6414.0,0.050149
6415.0,0.049746
6416.0,0.049991
6417.0,0.049588
6418.0,0.049833
6419.0,0.05043
6420.0,0.049675
6421.0,0.050272
6422.0,0.049517
6423.0,0.050114
6424.0,0.050359
6425.0,0.049956
6426.0,0.050201
6427.0,0.049798
6428.0,0.050043
6429.0,0.04964
6430.0,0.049885
6431.0,0.050482
6432.0,0.049727
6433.0,0.050324
6434.0,0.049569
6435.0,0.050166
6436.0,0.050411
6437.0,0.050008
6438.0,0.050253
6439.0,0.04985
6440.0,0.050095
6441.0,0.049692
6442.0,0.049937
6443.0,0.049534
6444.0,0.049779
6445.0,0.050376
6446.0,0.049621
6447.0,0.050218
6448.0,0.050463
6449.0,0.05006
6450.0,0.049657
6451.0,0.049902
6452.0,0.050499
6453.0,0.049744
6454.0,0.050341
6455.0,0.049586
6456.0,0.050183
6457.0,0.050428
6458.0,0.050025
6459.0,0.05027
6460.0,0.049867
6461.0,0.050112
6462.0,0.049709
6463.0,0.049954
6464.0,0.049551
6465.0,0.049796
6466.0,0.050393
6467.0,0.049638
6468.0,0.050235
6469.0,0.05048
6470.0,0.050077
6471.0,0.050322
6472.0,0.049919
6473.0,0.050164
6474.0,0.049761
6475.0,0.050006
6476.0,0.049603
6477.0,0.049848
6478.0,0.050445
6479.0,0.04969
6480.0,0.050287
6481.0,0.049532
6482.0,0.050129
6483.0,0.050374
6484.0,0.049971
6485.0,0.050216
6486.0,0.049813
6487.0,0.05041
6488.0,0.049655
6489.0,0.050252
6490.0,0.050497
6491.0,0.050094
6492.0,0.050339
6493.0,0.049936
6494.0,0.050181
6495.0,0.049778
6496.0,0.050023
6497.0,0.04962
6498.0,0.049865
6499.0,0.050462
6500.0,0.049707
6501.0,0.050304
6502.0,0.049549
6503.0,0.050146
6504.0,0.050391
6505.0,0.049988
6506.0,0.050233
6507.0,0.04983
6508.0,0.050075
6509.0,0.049672
6510.0,0.049917
6511.0,0.049514
6512.0,0.049759
6513.0,0.050356
6514.0,0.049601
6515.0,0.050198
6516.0,0.050443
6517.0,0.05004
6518.0,0.050285
6519.0,0.049882
6520.0,0.050127
6521.0,0.049724
6522.0,0.050321
6523.0,0.049566
6524.0,0.050163
6525.0,0.050408
6526.0,0.050005
6527.0,0.05025
6528.0,0.049847
6529.0,0.050092
6530.0,0.049689
6531.0,0.049934
6532.0,0.049531
6533.0,0.049776
6534.0,0.050373
6535.0,0.049618
6536.0,0.050215
6537.0,0.05046
6538.0,0.050057
6539.0,0.050302
6540.0,0.049899
6541.0,0.050144
6542.0,0.049741
6543.0,0.049986
6544.0,0.049583
6545.0,0.049828
6546.0,0.050425
6547.0,0.04967
6548.0,0.050267
6549.0,0.049512
6550.0,0.050109
6551.0,0.050354
6552.0,0.049951
6553.0,0.050196
6554.0,0.049793
6555.0,0.050038
6556.0,0.049635
6557.0,0.04988
6558.0,0.050477
6559.0,0.050074
6560.0,0.050319
6561.0,0.049916
6562.0,0.050161
6563.0,0.049758
6564.0,0.050003
6565.0,0.0496
6566.0,0.049845
6567.0,0.050442
6568.0,0.049687
6569.0,0.050284
6570.0,0.049529
6571.0,0.050126
6572.0,0.050371
6573.0,0.049968
6574.0,0.050213
6575.0,0.04981
6576.0,0.050055
6577.0,0.049652
6578.0,0.049897
6579.0,0.050494
6580.0,0.049739
6581.0,0.050336
6582.0,0.049581
6583.0,0.050178
6584.0,0.050423
6585.0,0.05002
6586.0,0.050265
6587.0,0.049862
6588.0,0.050107
6589.0,0.049704
6590.0,0.049949
6591.0,0.049546
6592.0,0.049791
6593.0,0.050388
6594.0,0.049985
6595.0,0.05023
6596.0,0.049827
6597.0,0.050072
6598.0,0.049669
6599.0,0.049914
6600.0,0.049511
6601.0,0.049756
6602.0,0.050353
6603.0,0.049598
6604.0,0.050195
6605.0,0.05044
6606.0,0.050037
6607.0,0.050282
6608.0,0.049879
6609.0,0.050124
6610.0,0.049721
6611.0,0.049966
6612.0,0.049563
6613.0,0.049808
6614.0,0.050405
6615.0,0.04965
6616.0,0.050247
6617.0,0.050492
6618.0,0.050089
6619.0,0.050334
6620.0,0.049931
6621.0,0.050176
6622.0,0.049773
6623.0,0.050018
6624.0,0.049615
6625.0,0.04986
6626.0,0.050457
6627.0,0.049702
6628.0,0.050299
6629.0,0.049544
6630.0,0.050141
6631.0,0.049738
6632.0,0.049983
6633.0,0.04958
6634.0,0.049825
6635.0,0.050422
6636.0,0.049667
6637.0,0.050264
6638.0,0.049509
6639.0,0.050106
6640.0,0.050351
6641.0,0.049948
6642.0,0.050193
6643.0,0.04979
6644.0,0.050035
6645.0,0.049632
6646.0,0.049877
6647.0,0.050474
6648.0,0.049719
6649.0,0.050316
6650.0,0.049561
6651.0,0.050158
6652.0,0.050403
6653.0,0.05
6654.0,0.050245
6655.0,0.049842
6656.0,0.050087
6657.0,0.049684
6658.0,0.049929
6659.0,0.049526
6660.0,0.049771
6661.0,0.050368
6662.0,0.049613
6663.0,0.05021
6664.0,0.050455
6665.0,0.050052
6666.0,0.049649
6667.0,0.049894
6668.0,0.050491
6669.0,0.049736
6670.0,0.050333
6671.0,0.049578
6672.0,0.050175
6673.0,0.05042
6674.0,0.050017
6675.0,0.050262
6676.0,0.049859
6677.0,0.050104
6678.0,0.049701
6679.0,0.049946
6680.0,0.049543
6681.0,0.049788
6682.0,0.050385
6683.0,0.04963
6684.0,0.050227
6685.0,0.050472
6686.0,0.050069
6687.0,0.050314
6688.0,0.049911
6689.0,0.050156
6690.0,0.049753
6691.0,0.049998
6692.0,0.049595
6693.0,0.04984
6694.0,0.050437
6695.0,0.049682
6696.0,0.050279
6697.0,0.049524
6698.0,0.050121
6699.0,0.050366
6700.0,0.049963
6701.0,0.050208
6702.0,0.049805
6703.0,0.050402
6704.0,0.049647
6705.0,0.050244
6706.0,0.050489
6707.0,0.050086
6708.0,0.050331
6709.0,0.049928
6710.0,0.050173
6711.0,0.04977
6712.0,0.050015
6713.0,0.049612
6714.0,0.049857
6715.0,0.050454
6716.0,0.049699
6717.0,0.050296
6718.0,0.049541
6719.0,0.050138
6720.0,0.050383
6721.0,0.04998
6722.0,0.050225
6723.0,0.049822
6724.0,0.050067
6725.0,0.049664
6726.0,0.049909
6727.0,0.049506
6728.0,0.049751
6729.0,0.050348
6730.0,0.049593
6731.0,0.05019
6732.0,0.050435
6733.0,0.050032
6734.0,0.050277
6735.0,0.049874
6736.0,0.050119
6737.0,0.049716
6738.0,0.050313
6739.0,0.049558
6740.0,0.050155
6741.0,0.0504
6742.0,0.049997
6743.0,0.050242
6744.0,0.049839
6745.0,0.050084
6746.0,0.049681
6747.0,0.049926
6748.0,0.049523
6749.0,0.049768
6750.0,0.050365
6751.0,0.04961
6752.0,0.050207
6753.0,0.050452
6754.0,0.050049
6755.0,0.050294
6756.0,0.049891
6757.0,0.050136
6758.0,0.049733
6759.0,0.049978
6760.0,0.049575
6761.0,0.04982
6762.0,0.050417
6763.0,0.049662
6764.0,0.050259
6765.0,0.049504
6766.0,0.050101
6767.0,0.050346
6768.0,0.049943
6769.0,0.050188
6770.0,0.049785
6771.0,0.05003
6772.0,0.049627
6773.0,0.049872
6774.0,0.050469
6775.0,0.050066
6776.0,0.050311
6777.0,0.049908
6778.0,0.050153
6779.0,0.04975
6780.0,0.049995
6781.0,0.049592
6782.0,0.049837
6783.0,0.050434
6784.0,0.049679
6785.0,0.050276
6786.0,0.049521
6787.0,0.050118
6788.0,0.050363
6789.0,0.04996
6790.0,0.050205
6791.0,0.049802
6792.0,0.050047
6793.0,0.049644
6794.0,0.049889
6795.0,0.050486
6796.0,0.049731
6797.0,0.050328
6798.0,0.049573
6799.0,0.05017
6800.0,0.050415
6801.0,0.050012
6802.0,0.050257
6803.0,0.049854
6804.0,0.050099
6805.0,0.049696
6806.0,0.049941
6807.0,0.049538
6808.0,0.049783
6809.0,0.05038
6810.0,0.049625
6811.0,0.050222
6812.0,0.049819
6813.0,0.050064
6814.0,0.049661
6815.0,0.049906
6816.0,0.049503
6817.0,0.049748
6818.0,0.050345
6819.0,0.04959
6820.0,0.050187
6821.0,0.050432
6822.0,0.050029
6823.0,0.050274
6824.0,0.049871
6825.0,0.050116
6826.0,0.049713
6827.0,0.049958
6828.0,0.049555
6829.0,0.0498
6830.0,0.050397
6831.0,0.049642
6832.0,0.050239
6833.0,0.050484
6834.0,0.050081
6835.0,0.050326
6836.0,0.049923
6837.0,0.050168
6838.0,0.049765
6839.0,0.05001
6840.0,0.049607
6841.0,0.049575
6842.0,0.049888
6843.0,0.048866
6844.0,0.049173
6845.0,0.04816
6846.0,0.048462
6847.0,0.047796
6848.0,0.047754
6849.0,0.047093
6850.0,0.047049
6851.0,0.047333
6852.0,0.046348
6853.0,0.046626
6854.0,0.045651
6855.0,0.045923
6856.0,0.045868
6857.0,0.045223
6858.0,0.045167
6859.0,0.044527
6860.0,0.044468
6861.0,0.043835
6862.0,0.043774
6863.0,0.044018
6864.0,0.043083
6865.0,0.043321
6866.0,0.042395
6867.0,0.042627
6868.0,0.042556
6869.0,0.041938
6870.0,0.041864
6871.0,0.041251
6872.0,0.041176
6873.0,0.040569
6874.0,0.040491
6875.0,0.03989
6876.0,0.03981
6877.0,0.040008
6878.0,0.039133
6879.0,0.039325
6880.0,0.039237
6881.0,0.038645
6882.0,0.038555
6883.0,0.037969
6884.0,0.038143
6885.0,0.037296
6886.0,0.037464
6887.0,0.036627
6888.0,0.036789
6889.0,0.036689
6890.0,0.036118
6891.0,0.036015
6892.0,0.03545
6893.0,0.035346
6894.0,0.034785
6895.0,0.034679
6896.0,0.034124
6897.0,0.034016
6898.0,0.034144
6899.0,0.033357
6900.0,0.033479
6901.0,0.033362
6902.0,0.032818
6903.0,0.032699
6904.0,0.03216
6905.0,0.032039
6906.0,0.031505
6907.0,0.031383
6908.0,0.030854
6909.0,0.03073
6910.0,0.030818
6911.0,0.03008
6912.0,0.030163
6913.0,0.029435
6914.0,0.029511
6915.0,0.029375
6916.0,0.028863
6917.0,0.028726
6918.0,0.028218
6919.0,0.028277
6920.0,0.027577
6921.0,0.02763
6922.0,0.027484
6923.0,0.026986
6924.0,0.026839
6925.0,0.026347
6926.0,0.026197
6927.0,0.02571
6928.0,0.025559
6929.0,0.025078
6930.0,0.024925
6931.0,0.024943
6932.0,0.024293
6933.0,0.024306
6934.0,0.023666
6935.0,0.023672
6936.0,0.023508
6937.0,0.023043
6938.0,0.022877
6939.0,0.022416
6940.0,0.022248
6941.0,0.021793
6942.0,0.021624
6943.0,0.021602
6944.0,0.021003
6945.0,0.020975
6946.0,0.020385
6947.0,0.020352
6948.0,0.020171
6949.0,0.019732
6950.0,0.019549
6951.0,0.019115
6952.0,0.018931
6953.0,0.018502
6954.0,0.018316
6955.0,0.017893
6956.0,0.01783
6957.0,0.017637
6958.0,0.017218
6959.0,0.017024
6960.0,0.01661
6961.0,0.016414
6962.0,0.016006
6963.0,0.015807
6964.0,0.015405
6965.0,0.015204
6966.0,0.015107
6967.0,0.014605
6968.0,0.014502
6969.0,0.014292
6970.0,0.0139
6971.0,0.013689
6972.0,0.013302
6973.0,0.013089
6974.0,0.012708
6975.0,0.012493
6976.0,0.012116
6977.0,0.0119
6978.0,0.011762
6979.0,0.01131
6980.0,0.011167
6981.0,0.010941
6982.0,0.010575
6983.0,0.010347
6984.0,0.009987
6985.0,0.009757
6986.0,0.009402
6987.0,0.009171
6988.0,0.008821
6989.0,0.008588
6990.0,0.00841
6991.0,0.008065
6992.0,0.007825
6993.0,0.007485
6994.0,0.007243
6995.0,0.006909
6996.0,0.006665
6997.0,0.006336
6998.0,0.00609
6999.0,0.005883
7000.0,0.005519
7001.0,0.005306
7002.0,0.004951
7003.0,0.004733
7004.0,0.004476
7005.0,0.004163
7006.0,0.003904
7007.0,0.003596
7008.0,0.003336
7009.0,0.003033
7010.0,0.002771
7011.0,0.002524
7012.0,0.00221
7013.0,0.001957
7014.0,0.001652
7015.0,0.001393
7016.0,0.00112
7017.0,0.000833
7018.0,0.000558
7019.0,0.000277
7020.0,0.0
7021.0,0.0
7022.0,0.0
7023.0,0.0
7024.0,0.0
7025.0,0.0
7026.0,0.0
7027.0,0.0
7028.0,0.0
7029.0,0.0
7030.0,0.0
7031.0,0.0
7032.0,0.0
7033.0,0.0
7034.0,0.0
7035.0,0.0
7036.0,0.0
7037.0,0.0
7038.0,0.0
7039.0,0.0
7040.0,0.0
7041.0,0.0
7042.0,0.0
7043.0,0.0
7044.0,0.0
7045.0,0.0
7046.0,0.0
7047.0,0.0
7048.0,0.0
7049.0,0.0
7050.0,0.0
7051.0,0.0
7052.0,0.0
7053.0,0.0
7054.0,0.0
7055.0,0.0
7056.0,0.0
7057.0,0.0
7058.0,0.0
7059.0,0.0
7060.0,0.0
7061.0,0.0
7062.0,0.0
7063.0,0.0
7064.0,0.0
7065.0,0.0
7066.0,0.0
7067.0,0.0
7068.0,0.0
7069.0,0.0
7070.0,0.0
7071.0,0.0
7072.0,0.0
7073.0,0.0
7074.0,0.0
7075.0,0.0
7076.0,0.0
7077.0,0.0
7078.0,0.0
7079.0,0.0
7080.0,0.0
7081.0,0.0
7082.0,0.0
7083.0,0.0
7084.0,0.0
7085.0,0.0
7086.0,0.0
7087.0,0.0
7088.0,0.0
7089.0,0.0
7090.0,0.0
7091.0,0.0
7092.0,0.0
7093.0,0.0
7094.0,0.0
7095.0,0.0
7096.0,0.0
7097.0,0.0
7098.0,0.0
7099.0,0.0
7100.0,0.0
7101.0,0.0
7102.0,0.0
7103.0,0.0
